event_id,project_id,project_title,program,primary_tx,description_excerpt,benefits_excerpt,start_trl_reference_only,end_trl_label_source,target_label,alg1_full_fusion_pred,alg1_full_fusion_confidence,alg2_no_start_pseudo_start_pred,alg2_no_start_pseudo_start_confidence,alg3_rubric_explainable_pred,alg3_rubric_explainable_confidence,alg4_gridsearched_svc_retrieval_pred,alg4_gridsearched_svc_retrieval_confidence,source,deployment_safe_best_by_accuracy,deployment_safe_best_by_macro_f1,upper_bound_with_start_trl
RAW-TEST-1948,94563,"Dust-Free Fabrication of Uranium and Plutonium Oxide Powders for Radioisotope Systems, Nuclear Thermal Rockets, Nucle...",Small Business Innovation Research/Small Business Tech Transfer,TX01.4.3 Nuclear Thermal Propulsion,"This SBIR project will develop a manufacturing method for nuclear fuels that can be universally applied for space-power systems that utilizes a dust-free uranium oxide production unit. For the particular application to nuclear thermal propulsion, in which o...","For propulsion applications, nuclear thermal rockets (NTRs) have been investigated due to their high specific impulse that allows for more efficient use of propellant and allows...",3,4,Mid,Mid,0.5807,Low,0.5221,Low,0.9518,Mid,0.5433,raw_excel_test_split,Mid,Low,Mid
RAW-TEST-1949,94565,Dynamically Leveraged Automated N-Multibody (DyLAN) Trajectory Optimization,Small Business Innovation Research/Small Business Tech Transfer,TX05.2.1 Spectrum Efficiency,"CU Aerospace (CUA) proposes further development of the Dynamically Leveraged Automated (N) Multi- body Trajectory Optimization (DyLAN) tool, which solves impulsive and low-thrust global optimization problems in multi-body dynamical regimes, and can do so in...",DyLAN addresses an existing preliminary mission design problem that currently requires a human-in-the-loop; extremely inefficient and mission limiting. DyLAN will meet NASA's Te...,3,5,Mid,Mid,0.8347,Mid,0.6027,Mid,0.893,Mid,0.8275,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-1950,94612,"High Yield, High Efficiency Epitaxial Lift-Off Solar Cells for LILT Applications",Small Business Innovation Research/Small Business Tech Transfer,TX03.1.1 Photovoltaic Electrical Power,"As the world leader in the production of epitaxial lift-off (ELO) inverted metamorphic (IMM) solar cells, MicroLink Devices proposes to develop large-area ELO-IMM solar cell designed specifically for low intensity, low temperature (LILT) space applications....",The proposed LILT ELO-IMM solar cells will benefit future NASA missions to the outer solar system where solar cells will operate under LILT conditions. These solar cells will en...,2,4,Mid,Low,0.5096,Mid,0.437,Low,0.5342,Mid,0.6911,raw_excel_test_split,Mid,Mid,Low
RAW-TEST-1951,94613,Humidity Monitor for In-Situ Resource Reutilization on Mars,Small Business Innovation Research/Small Business Tech Transfer,TX07.1.3 Resource Processing for Production of Mission Consumables,"As human exploration moves deeper into space, it becomes critical to acquire supplies from the environment in-situ. NASA has identified oxygen, water, and methane as the most critical assets that could be acquired by means of in-situ resource utilization (I...",The most direct application for the proposed sensor would be humidity monitoring in ISRU systems for the Mars atmosphere. We anticipate initial infusion of this technology in gr...,3,4,Mid,Mid,0.7688,Mid,0.5347,Mid,0.933,Mid,0.8007,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-1952,94617,"Hypervelocity Impact Detection, Location, and Assessment for Thermal Protection Systems",Small Business Innovation Research/Small Business Tech Transfer,TX08.2.3 Distributed Aperture,A system is proposed that can track the AE and RF energy dispersion that is created when a vehicle is impacted by a projectile at hyper velocity. This same device can measure the time of arrival of the charge wave front at transducers placed throughout the ...,The primary NASA applications for the HVI Assessment System for TPS include determining damage to commercial crew vehicles (CCV) and other space vehicles that contain a Thermal ...,3,4,Mid,Mid,0.707,Mid,0.4521,Low,0.6604,Mid,0.6388,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-1953,94618,Ice Grain Accelerator with Charge Detection Mass Spectrometry,Small Business Innovation Research/Small Business Tech Transfer,"TX08.1.4 Microwave, Millimeter Waves, and Submillimeter Waves","NASA has need for laboratory simulations of high velocity impacts with ice particles in order to test in-situ instruments intended for sampling material from planetary bodies such as comets and the water ice plumes of Enceladus. Specifically, beams of micro...",The ICE grain accelerator apparatus is envisioned to be adaptable to a variety of existing vacuum systems and could find use in a number of test chambers at various NASA centers...,4,5,Mid,Mid,0.7907,Mid,0.5823,Mid,0.5379,Mid,0.7335,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-1954,94619,Improved X-Ray Filters with Al-Sc Alloys and Nanoparticle-Doped Polyimide,Small Business Innovation Research/Small Business Tech Transfer,TX08.1.3 Optical Components,"The next generation of detectors for high energy observatories needs a significant improvement in filter technology, as identified in the SBIR solicitation and as a PCOS technology gap. We propose a two-fold change in the state of the art of thin film EUV a...",This work targets the requirements of large-format thin film filters for high-energy observatories. Increased strength and optical density for metal layers and non-contact therm...,2,4,Mid,Low,0.4681,Mid,0.375,Low,0.6742,Mid,0.6218,raw_excel_test_split,Mid,Mid,Low
RAW-TEST-1955,94629,In-Situ Monitoring of In-Space Manufacturing by Multi-Parameter Imaging,Small Business Innovation Research/Small Business Tech Transfer,TX12.4.1 Manufacturing Processes,"Ensuring production quality is crucial for in-space manufacturing (ISM). The proposed small business innovative research is a feasibility study of an in-situ inspection unit that can be added to an existing additive manufacturing (AM) tool, such as an FDM (...","For NASA applications, the proposed innovation will be used for quality control for in-space manufacturing (ISM). An example application is for using in platforms aboard interna...",2,4,Mid,Low,0.5313,Low,0.4072,Low,0.8889,Mid,0.5872,raw_excel_test_split,Mid,Low,Low
RAW-TEST-1956,94646,Internal/External Surface Finishing of Additively Manufactured IN-625 Components,Small Business Innovation Research/Small Business Tech Transfer,TX12.4.1 Manufacturing Processes,"The objective of this proposal is to develop a surface finishing technology for Inconel 625 Additive Manufactured (AM) workpieces. The following methodologies will be evaluated and optimized: vibratory finishing, chemical milling and electropolishing. Once ...","This technology is applicable to all NASA additively manufactured IN-625 projects requiring improvement to surface finish or mechanical performance including fuel nozzles, missi...",2,6,Mid,Mid,0.5107,Mid,0.4572,Mid,0.7357,Mid,0.6788,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-1957,94648,ISS Electrospray Production of Photovoltaics,Small Business Innovation Research/Small Business Tech Transfer,TX12.4.1 Manufacturing Processes,Manufacturing in space has been a long-term goal for the International Space Station (ISS). It is important both as a way to potentially produce high value materials such as some drugs that can be created more efficiently in the microgravity environment as ...,NASA would use the developed automated module onboard ISS to demonstrate the manufacturing of electronics in space. This would support the development of commercial manufacturin...,2,4,Mid,Mid,0.51,Mid,0.4912,Mid,0.8782,Mid,0.6977,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-1958,94649,LaB6 and Iodine Resistant Miniature Cathodes for Small Thrusters,Small Business Innovation Research/Small Business Tech Transfer,TX01.2.1 Integrated Systems and Ancillary Technologies,"Seven miniature cathodes are offered in unique support and discharge structures with heaters and in keeper assemblies for use in thrusters for small satellites and CubeSats. Cathode candidates include LaB6, hafrium carbide, scandate, barium oxide coated tun...","NASA is developing a number of ion and Hall thrusters under 1 kW for small satellites and CubeSats. Miniature, low cost, efficient cathodes are needed for these thrusters. Expec...",2,5,Mid,Mid,0.6154,Mid,0.5507,Mid,0.9341,Mid,0.783,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-1959,94650,"LACROSS: Life Analysis, Capture, and Retention on an Orbiting Saturn Spacecraft",Small Business Innovation Research/Small Business Tech Transfer,TX08.1.1 Detectors and Focal Planes,"We propose to build and critically test key subsystems of Life Analysis, Capture, and Retention on an Orbiting Saturn Spacecraft (LACROSS), an ultra-compact plume sample collection and analysis. LACROSS will conduct these analysis in-situ, directly on icy s...","LACROSS improves measurement capabilities of hypervelocity particles in Ocean Worlds plumes, comet comas, and upper planetary atmospheres. It simplifies the process of sample co...",2,4,Mid,Low,0.5053,Mid,0.4166,Low,0.8138,Mid,0.6228,raw_excel_test_split,Mid,Mid,Low
RAW-TEST-1960,94651,Less Iron and More Switches Increase Range,Small Business Innovation Research/Small Business Tech Transfer,TX01.3.8 All-Electric Propulsion,Current prototype motors and inverters for small aircraft electric propulsion have impressive efficiency of about 95 and 97% and typical power density of a little over 2kw/kg and 5kw/kg respectively. We can improve each of these metrics with a rigid winding...,"Scalable technology, at least 10-100kW for main propulsion, electric actuation, auxiliary drives etc. Our innovations are relevant to any motor and inverter application with a h...",4,6,Mid,High,0.5307,Mid,0.3965,Mid,0.6454,Mid,0.6786,raw_excel_test_split,Mid,Mid,High
RAW-TEST-1961,94669,MagTag Modular Interfaces for Palletized Subsystems and Satellites,Small Business Innovation Research/Small Business Tech Transfer,TX12.4.2 Digital Transformation Technologies for Manufacturing,MagTags are a modular interface solution utilizing solid state switchable magnets and ferrous target materials to create a secure electrical or low-pressure fluid connection between modules and spacecraft with no moving parts. This switchable electropermane...,"NASA Applications include: Power/Data modular interfaces for servicing (expansion, repairs, or upgrades) future NASA satellites and space facilities. Internal and external power...",2,5,Mid,Low,0.5258,Mid,0.3692,Mid,0.3884,Mid,0.6838,raw_excel_test_split,Mid,Mid,Low
RAW-TEST-1962,94674,Model-Based Design Assessment and FM Visualization Technologies in TEAMS,Small Business Innovation Research/Small Business Tech Transfer,TX02.2.1 Spacecraft Command and Data Handling Systems,"NASA's FM community has identified one of the major problems with FM on the Science Mission Directorate (SMD) missions being that the complexity of FM has often been discovered late in the system development during testing, or in other cases in flight itsel...",The proposed technology will allow NASA to better plan and execute future Science Missions. It can also readily operate as part of NASA's next generation Mission Control Technol...,3,4,Mid,Mid,0.7567,Mid,0.5818,Mid,0.6709,Mid,0.777,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-1963,94676,Modular Xenon Micro Electric Propulsion System,Small Business Innovation Research/Small Business Tech Transfer,TX01.2.2 Electrostatic Propulsion,"While CubeSats have begun to disrupt the entire satellite industry, a lack of adequate propulsion options continues to limit their adoption beyond experimental missions. Rideshare restrictions limit CubeSats to the non-optimal orbits into which the primary ...","Potential NASA applications include interplanetary CubeSat missions with a need for non-toxic, high impulse and thrust propulsion systems. With this capability, NASA can send Cu...",5,5,Mid,Mid,0.5578,Mid,0.5357,Mid,0.8189,Mid,0.7506,raw_excel_test_split,Mid,Mid,Mid
RAW-TEST-1964,94678,More Ductile Bulk Tungsten,Small Business Innovation Research/Small Business Tech Transfer,TX01.4.3 Nuclear Thermal Propulsion,"This SBIR Phase I effort will develop and demonstrate a novel manufacturing process based on severe plastic deformation (SPD) to refine and enhance the microstructure-properties of bulk tungsten. Tungsten, with its many unique characteristics, plays an impo...",High temperature shielding structures and hot gas path nozzles and thrusters for diverse spacecraft and rocket propulsion systems including the nuclear thermal propulsion engine...,2,4,Mid,Low,0.579,Mid,0.4518,Mid,0.9194,Mid,0.6132,raw_excel_test_split,Mid,Mid,Low
